logFC	logCPM	LR	PValue	FDR
AT1G55915	0.0961263822066991	2.72068167954504	0.209778480225065	0.646941084332324	0.995227440055359
AT2G45890	0.17389343680738	2.53453739527959	0.209741540851734	0.646970057063319	0.995227440055359
AT1G57620	0.102459778963648	4.24388254513384	0.209653375528797	0.647039220420161	0.995227440055359
AT3G48150	-0.101896712452661	3.253981225575	0.209593761062086	0.647085996357186	0.995227440055359
AT3G18880	0.181001133484913	1.08139501353241	0.209586534901632	0.647091666843571	0.995227440055359
AT1G47900	-0.12286474085602	4.51337233938685	0.209569505505726	0.647105030556955	0.995227440055359
AT3G21240	0.128482515374066	5.84030700726348	0.209546148638651	0.647123360782464	0.995227440055359
AT3G62840	-0.0890577599835321	6.07728316693253	0.209431093432102	0.647213672947129	0.995231771868487
AT2G09525	0.270310933984725	0.00300330648188766	0.209395988870156	0.647241234118487	0.995231771868487
AT1G57540	-0.0966400956564405	2.52553568450475	0.209339129687991	0.647285881129837	0.995231771868487
AT4G09180	0.095623166685295	3.88287176471625	0.209328811568581	0.647293983917641	0.995231771868487
AT1G08640	0.0880343732401484	5.95551786864821	0.209266091281179	0.647343243165105	0.995231771868487
AT5G24105	-0.137262890350594	1.56861851346622	0.209252907794284	0.647353598344894	0.995231771868487
AT3G09870	-0.111197992746255	2.14230993324966	0.209104649226674	0.647470077568627	0.995232254358539
AT5G61750	0.301626286861176	-4.33419538158497	0.209103667276644	0.647470849203288	0.995232254358539
AT1G21200	-0.105053943537653	3.28725985408672	0.208979970678753	0.64756806982283	0.995232254358539
AT1G24095	0.227666936084322	1.64007898585706	0.208905288689138	0.647626783746467	0.995232254358539
AT5G33399	-0.246327283669924	-2.99595154889923	0.208900398865707	0.647630628498993	0.995232254358539
AT5G11040	0.0774082033649955	5.4968479293275	0.208842096941098	0.647676474115013	0.995232254358539
AT2G18190	-0.197761615552429	2.10850856085594	0.208782838111716	0.647723080119344	0.995232254358539
AT3G03680	0.124075539110296	3.51855515808206	0.20877811875971	0.647726792148582	0.995232254358539
AT1G65030	0.0919661781286925	4.24648401179866	0.208742170478011	0.647755069108654	0.995232254358539
AT5G14240	-0.0908693490380452	5.16145483945505	0.208732791342726	0.647762447231449	0.995232254358539
AT5G63690	-0.123240493870023	1.30295075806385	0.208699876982012	0.647788340990073	0.995232254358539
AT2G20340	-0.137815162331641	3.27080831666576	0.208655344240395	0.647823378868739	0.995232254358539
AT2G39840	0.0829393614599694	4.76509071748475	0.208625760275524	0.647846657710178	0.995232254358539
AT3G20630	0.0814950648278389	5.89274811185488	0.20845365049631	0.64798212593021	0.995292824744287
AT5G45275	-0.098832915821185	2.78440642463208	0.208420380369633	0.648008320759642	0.995292824744287
AT1G15175	-0.121707363913157	1.27055928160524	0.20814606236892	0.648224398052448	0.995292824744287
AT2G18940	-0.167673995344437	3.56890356712652	0.208097534469005	0.648262640854417	0.995292824744287
AT4G35270	0.124991943581015	4.45305596613285	0.208003805871215	0.648336519682942	0.995292824744287
AT3G55170	-0.110372396541253	4.38165109034642	0.207985061761605	0.64835129659223	0.995292824744287
AT4G34390	-0.0883141692673401	7.54341252555112	0.207927312379468	0.648396828345505	0.995292824744287
AT2G25420	-0.0987136917553481	3.54418737552978	0.207883740535141	0.64843118705801	0.995292824744287
AT3G57930	-0.0951926032966959	5.27965676302055	0.207856468184445	0.648452694967602	0.995292824744287
AT3G09455	0.105030033374757	2.29406876881069	0.207769362642136	0.648521400797331	0.995292824744287
AT2G32100	0.176175259673377	-1.38829761774374	0.207756462657328	0.648531577336509	0.995292824744287
AT1G17145	-0.127990011515363	6.3037736740627	0.207730649177392	0.648551942218678	0.995292824744287
AT4G12110	0.0867784290815437	4.2718453839481	0.207656403717451	0.648610524787773	0.995292824744287
AT1G11320	0.137865348776675	1.57055450126654	0.207601892494829	0.648653544324783	0.995292824744287
AT5G27460	-0.0983643328806039	3.17414510601619	0.207598243936516	0.648656423962342	0.995292824744287
AT1G63240	-0.132437313011948	3.55775761476842	0.207548677339787	0.648695547602024	0.995292824744287
AT3G19150	0.140982849417153	4.04530904476795	0.207537605353252	0.648704287653719	0.995292824744287
AT1G28210	0.106011288307797	3.24667934325454	0.207509403329556	0.648726551158675	0.995292824744287
AT3G10550	-0.107049734966322	4.71390820621243	0.207477059670182	0.648752086441408	0.995292824744287
AT2G06215	0.169497205293072	-1.87493971804212	0.207450106933869	0.648773367432332	0.995292824744287
AT3G19440	0.0986937462918218	2.99445684760444	0.207391332677958	0.64881977943421	0.995292824744287
AT1G02270	0.104233897228449	5.09924285617542	0.207382515788481	0.648826742512511	0.995292824744287
AT1G08447	-0.234625624793702	-3.20685528582818	0.207226656715588	0.648949860664812	0.995292824744287
AT2G30530	0.081801546405813	5.18678625596374	0.207223184430596	0.648952604172101	0.995292824744287
AT5G05440	0.0776104964637206	4.98215049273862	0.207170026719787	0.648994608384672	0.995292824744287
AT5G44063	-0.144081849406689	5.34484200588773	0.207107649406794	0.649043906048057	0.995292824744287
AT5G08200	0.086840239080591	4.04763309423562	0.207010216549044	0.649120926532911	0.995292824744287
AT5G42150	0.128262082966141	4.82101293420462	0.207004506123667	0.649125441291722	0.995292824744287
AT2G45650	-0.253381653550083	-3.18961458691616	0.206994762444828	0.649133144982429	0.995292824744287
AT1G21880	-0.103425971489461	3.17275473699618	0.206881613919379	0.649222620164605	0.995292824744287
AT2G46920	0.0892546966082926	4.00331614978609	0.206879170573329	0.64922455263066	0.995292824744287
AT5G05275	-0.314942853922234	-3.09677673799811	0.206847631355541	0.649249498539861	0.995292824744287
AT3G21690	-0.0925816036919833	7.34470582219747	0.206839779426588	0.649255709371157	0.995292824744287
AT5G19070	0.0846585791519293	4.43713414881018	0.206772732830977	0.649308748643111	0.995292824744287
AT1G12820	0.0837939174006163	3.79305439219539	0.206762507147388	0.649316838896677	0.995292824744287
AT5G12300	0.128213794933062	1.73104383991721	0.206740502055183	0.64933424948315	0.995292824744287
AT1G26910	-0.128729343998568	3.67781148854454	0.206733048100844	0.649340147358708	0.995292824744287
AT4G26675	-0.158416298285997	-0.639810272029821	0.20663046254949	0.649421330307683	0.995292824744287
AT5G06290	0.0970028407718391	6.38159099613095	0.20659698020475	0.649447832435876	0.995292824744287
AT5G18790	-0.107989902354065	2.03565322996244	0.20651697081486	0.649511172400521	0.995292824744287
AT1G73780	0.273825605118561	2.66049449087487	0.206505877918971	0.649519955333642	0.995292824744287
AT5G64600	-0.0866218456632492	3.82343552391839	0.206498898000991	0.64952548191315	0.995292824744287
AT3G02230	0.139067982471859	7.52603381047341	0.206486667869854	0.649535165793233	0.995292824744287
AT5G42200	-0.182728549021157	0.276540660712344	0.206438320637737	0.649573450765476	0.995292824744287
AT4G19920	0.185082125321005	1.59341262004338	0.20624314677692	0.649728059108846	0.995292824744287
AT4G10430	0.0907235403179156	4.61774521579077	0.206206133797771	0.649757389153208	0.995292824744287
AT1G73720	-0.0788325389961124	4.53303562953293	0.206159766173021	0.649794136541845	0.995292824744287
AT2G38020	0.0787186140279473	5.91113554074149	0.206107862335912	0.649835277416761	0.995292824744287
AT5G19875	0.115123737686857	1.79649264669155	0.206052499952966	0.649879166548125	0.995292824744287
AT2G01620	0.138976681011296	3.51223007641971	0.206016436845157	0.649907759794038	0.995292824744287
AT4G00810	-0.104596980591008	6.2323714405801	0.206015288950539	0.649908669971294	0.995292824744287
AT3G04860	-0.144172115067792	0.736522799761549	0.206007197740749	0.649915085660139	0.995292824744287
AT2G08440	0.319883901424375	-3.68652298637473	0.205897578614845	0.650002019926998	0.995292824744287
AT1G62390	-0.0897509233561896	6.84770114974544	0.205846780236982	0.650042315422841	0.995292824744287
AT2G02370	0.0906571171112302	4.48077540961147	0.205815939035459	0.650066782938336	0.995292824744287
AT5G03020	0.119149800241667	1.71447703089366	0.205592353157289	0.650244228378466	0.995292824744287
AT1G27320	0.120493613361243	7.2677553910057	0.205500646474093	0.650317043596977	0.995292824744287
AT1G57660	0.0862062286247594	6.64216001718005	0.205433450485941	0.65037040972804	0.995292824744287
AT3G10670	0.0872039024070625	5.66580405473629	0.205390469350352	0.650404550272957	0.995292824744287
AT1G50580	-0.185098182982567	1.61202130804547	0.205367569758607	0.650422741511977	0.995292824744287
AT3G60070	0.100183789416648	3.60346963511479	0.205299167233958	0.650477087170858	0.995292824744287
AT1G26190	-0.0996588216708462	3.22290560710491	0.205293123516746	0.650481889415847	0.995292824744287
AT1G18080	-0.103702332048043	7.82147517127271	0.205262634174915	0.65050611707833	0.995292824744287
AT1G28190	-0.251986952947566	6.28209794936489	0.205228133959054	0.650533534506252	0.995292824744287
AT3G13670	0.0924705144712148	6.85973552586489	0.205225751705782	0.650535427792784	0.995292824744287
AT3G21290	-0.0835446063302162	4.82569296525638	0.205187061678718	0.650566178395827	0.995292824744287
AT2G15695	-0.15001571721174	4.69733257627334	0.20518690408862	0.650566303654642	0.995292824744287
AT4G25310	-0.137728660599044	0.6372881001082	0.205158588788273	0.650588810711444	0.995292824744287
AT1G29980	-0.120819450482773	2.80589749140039	0.205142165728283	0.650601865809762	0.995292824744287
AT5G01015	-0.260666659959426	-1.31646174497219	0.205135272187393	0.650607345844297	0.995292824744287
AT2G16390	-0.109454151781748	3.37729614675543	0.205065244044931	0.650663021150673	0.995292824744287
AT1G01220	0.0790515005169113	4.63210437715619	0.205046193567933	0.650678169059893	0.995292824744287
AT2G41800	0.234458096457729	3.21042291085423	0.205030709826161	0.65069048151882	0.995292824744287
AT5G58790	-0.0987031704504697	2.48686996673075	0.205005516284022	0.650710516275152	0.995292824744287
AT1G51770	-0.333365141475069	5.38002488134511	0.20498224753959	0.650729021685081	0.995292824744287
AT4G25040	0.37828320719374	-4.30349006142779	0.204841934270508	0.650840638320939	0.995405559202755
AT5G29050	-0.859375206655661	-4.42758486316157	0.204716190202892	0.65094070456369	0.995466656161802
AT4G14680	0.217398521315932	6.85772671233518	0.204696457460443	0.65095641110173	0.995466656161802
AT2G35940	0.130030934622919	6.20224173200558	0.20453025013353	0.651088742234094	0.995579937799835
AT5G19810	-0.266521472998436	-1.90842454642488	0.204508176374709	0.651106321815088	0.995579937799835
AT1G68990	-0.0858521405231952	5.76084454773499	0.204448639879274	0.651153742484887	0.995588490265291
AT1G18480	-0.115900780742378	4.67514690799473	0.204405950936177	0.651187749240816	0.995588490265291
AT4G32535	0.188560946880823	-0.841002542110012	0.204356187611893	0.651227396971287	0.995591136085885
AT1G47330	-0.0949438353454583	4.47855806573575	0.204277845758696	0.651289825739082	0.995628607034879
AT2G29780	-0.161563046462842	-1.44920241377715	0.204152218902374	0.651389964907208	0.995686189543757
AT5G23740	-0.107608535923456	6.72741225971093	0.204135449487502	0.651403334881466	0.995686189543757
AT1G35310	-0.146344537991221	0.575568760735799	0.20403913353832	0.65148013878702	0.995745619892357
AT4G08180	0.100389659325731	5.76546579875336	0.20396381273649	0.651540216029952	0.995779479179189
AT1G55900	0.0871402359220967	4.43951527688141	0.203891961012676	0.651597538721224	0.995809124859041
AT3G26040	0.115826086708734	2.82415585347819	0.203844039103047	0.651635777171025	0.995809603141637
AT2G26250	0.108646513082047	6.50397981115811	0.203732558123647	0.651724752408836	0.995810830641643
AT4G30880	-0.136100402781182	1.52423953713374	0.203731052288932	0.651725954446719	0.995810830641643
AT4G13630	-0.0907257423899723	4.25477475532891	0.203642822204422	0.651796393760845	0.995810830641643
AT2G05720	0.136314376579288	2.33028728067608	0.203637317940121	0.651800788750398	0.995810830641643
AT1G53400	-0.081724432235615	4.65050461078004	0.203605484614911	0.651826208105949	0.995810830641643
AT3G25545	0.0961630380000681	2.93246273736562	0.203498398974805	0.651911735047077	0.995864079668634
AT3G54925	-0.3064302804415	-3.54730512760275	0.203466874185185	0.651936918361738	0.995864079668634
AT1G80650	0.189278802824693	3.18653438549039	0.203392696047583	0.651996184210224	0.99586741742246
AT5G38070	-0.127742481226604	1.05065377586764	0.203345917789501	0.652033565159341	0.99586741742246
AT1G48430	0.0897514326178069	6.38503751799787	0.203246257384336	0.65211322199003	0.99586741742246
AT3G28470	-0.144810042895161	-0.104975832510288	0.203140963587762	0.652197407025613	0.99586741742246
AT1G48900	0.0804513045623985	6.02901311650817	0.203135959927055	0.652201408231348	0.99586741742246
AT5G57220	0.321043673114028	7.09809413284211	0.203005795339664	0.652305515922398	0.99586741742246
AT4G37130	0.105111729912519	3.52166326767453	0.202913684260292	0.652379212079867	0.99586741742246
AT2G45520	-0.0847646913213381	4.86918692613155	0.202899143778012	0.652390847455851	0.99586741742246
AT1G28300	0.361190157202408	-4.30767918397908	0.202869130129007	0.652414866133248	0.99586741742246
AT4G31550	-0.143272661224557	6.73607720433733	0.202855057858528	0.652426128323091	0.99586741742246
AT3G17675	-0.203916011775866	0.237419217311498	0.202815795508613	0.652457552889741	0.99586741742246
AT1G22480	0.405976508518518	-3.12690712844827	0.202791356139543	0.652477115374427	0.99586741742246
AT5G02595	-0.19593887887452	-1.97154036809335	0.202764707883924	0.652498447577514	0.99586741742246
AT4G09720	0.0829370253166127	5.28192718930406	0.202727984091595	0.652527848114427	0.99586741742246
AT4G26555	-0.173388041411489	4.20351636246134	0.202625835597217	0.652609643569066	0.99586741742246
AT4G16566	0.0955916985377562	2.75270956047834	0.202585742497671	0.652641754913245	0.99586741742246
AT4G10640	-0.161961887601088	-0.224757665795045	0.202560279009189	0.652662151101215	0.99586741742246
AT3G46510	0.0966008494506062	6.38401755914275	0.202546602549717	0.652673106546027	0.99586741742246
AT5G66530	0.0809062450305747	5.97745450610149	0.202459751994439	0.6527426880387	0.99586741742246
AT4G26520	-0.173757946428353	3.44173160183955	0.202447987190055	0.652752114950334	0.99586741742246
AT1G74250	-0.10610858767621	5.94437926699535	0.202429413655494	0.652766998237064	0.99586741742246
AT5G50210	0.101882302235521	5.3960256571394	0.202421284362536	0.652773512635029	0.99586741742246
AT5G15490	0.152072590216511	6.06178306826885	0.202361715447296	0.652821252904769	0.995882386562893
AT3G27340	-0.0848326863030995	4.51308284328199	0.202229569956643	0.652927188330281	0.995986125834439
AT5G67530	-0.0801238858178087	4.87276344492895	0.2021676185351	0.652976866479845	0.995989970996183
AT3G23605	-0.128937334773532	2.42911292503102	0.20199034112537	0.653119073819513	0.995989970996183
AT3G12290	0.0970765404273379	6.77141968653288	0.201834575249507	0.653244087086635	0.995989970996183
AT1G76300	0.0839518488743603	4.71501033619503	0.201828788157528	0.653248732759113	0.995989970996183
AT5G12100	0.0871399827802715	3.66353767359891	0.20179921487787	0.653272474390396	0.995989970996183
AT5G60950	0.133844286324851	4.72726475806346	0.201732704627815	0.653325876913658	0.995989970996183
AT1G26090	0.0864135561083802	3.35305467192465	0.201727557002421	0.653330010494866	0.995989970996183
AT1G32060	-0.197187301023289	8.53062812261521	0.201696487523805	0.653354960861439	0.995989970996183
AT5G39900	0.112826005782013	2.12251591716794	0.201686612930999	0.653362891143713	0.995989970996183
AT5G62440	-0.101519747465846	4.67336005485715	0.201666632180562	0.653378938391528	0.995989970996183
AT1G54160	-0.109779355997355	1.90008860941337	0.201659196483496	0.653384910506899	0.995989970996183
AT1G63590	-0.527459887784033	-3.37804379848001	0.201640936977064	0.653399576523063	0.995989970996183
AT2G04842	-0.156352677091915	5.77041199256322	0.201540672358533	0.653480123181744	0.995989970996183
AT5G35530	-0.0832351588095659	7.30874887797525	0.201450306659467	0.653552738262977	0.995989970996183
AT2G47400	-0.156936936369245	8.15596765001145	0.201412079460169	0.653583462347896	0.995989970996183
AT5G02575	-0.167165719275454	-0.0916948131341561	0.201403985634155	0.653589967992556	0.995989970996183
AT2G13960	-0.12697385384041	0.622542126847917	0.201387438530054	0.653603268690535	0.995989970996183
AT3G13772	0.098055010943419	5.65309055765382	0.201375965072735	0.653612491535028	0.995989970996183
AT5G09735	0.71881878534849	-1.79284727422413	0.201297010942962	0.653675966725404	0.996028891498893
AT3G52930	0.16337702471355	8.97112291662791	0.201197127049227	0.653756289833637	0.996085501089704
AT1G24120	-0.0828310280910365	4.62594662096181	0.201089748644421	0.653842666480603	0.996085501089704
AT5G47490	-0.0785070699817341	5.28731889522955	0.201082972365398	0.653848118340552	0.996085501089704
AT1G23750	-0.160219964614905	4.01075249041567	0.201037599681683	0.653884625807443	0.996085501089704
AT4G19645	0.124724014046618	3.24971043197844	0.200809688815383	0.654068080818718	0.996085501089704
AT5G35980	0.0953899428922086	7.13816342914212	0.200770395290021	0.654099722457787	0.996085501089704
AT1G08710	0.0900037427565736	3.41655096561345	0.200663918853145	0.65418548273068	0.996085501089704
AT3G01425	-0.226563323205923	0.435642042426764	0.200660366419561	0.654188344470059	0.996085501089704
AT1G28540	0.089108128088012	3.05126966007406	0.200653571781886	0.65419381812149	0.996085501089704
AT5G53850	-0.0818107702008428	6.32751766785556	0.20060031651218	0.654236723569276	0.996085501089704
AT2G45270	-0.11294977719112	3.31112313949139	0.200563909664851	0.65426605891328	0.996085501089704
AT4G23630	-0.104957067410081	7.17617436157979	0.200520953852447	0.654300675291667	0.996085501089704
AT3G02950	-0.0954020920334056	3.92757337036107	0.20041834484833	0.654383381820845	0.996085501089704
AT2G08755	-0.167955282272782	-1.97639639732002	0.20037053397877	0.654421927772854	0.996085501089704
AT3G22260	0.0873332789535661	5.25442640779184	0.200280261367745	0.654494722170864	0.996085501089704
AT4G24760	0.100746442879062	3.89244788718871	0.200255946468843	0.654514332684778	0.996085501089704
AT1G67530	0.088231721711172	4.51902827166299	0.200241294591008	0.654526150444424	0.996085501089704
AT5G17620	-0.0890813600672439	3.51887830484619	0.200205653921515	0.654554899292531	0.996085501089704
AT5G67050	-0.154209669606005	-0.0882426125828984	0.200171604268006	0.654582367647553	0.996085501089704
AT3G05760	0.0936333706119962	4.44628989565335	0.200157822265977	0.654593486587914	0.996085501089704
AT1G16740	-0.0960278593299246	4.61711616446517	0.200045619226622	0.654684026015352	0.996085501089704
AT1G22750	0.0976989067162414	5.22768903635145	0.199997465473032	0.65472289182335	0.996085501089704
AT4G24715	-0.131698031709009	0.867577746398669	0.199981699786375	0.654735617828174	0.996085501089704
AT4G18465	0.0851475636833334	4.1042463341054	0.199981357924656	0.654735893784375	0.996085501089704
AT1G14620	-0.120563011634192	4.31885888624538	0.199937653159765	0.65477117529509	0.996085501089704
AT3G09745	-0.29813217580841	-4.21853098541821	0.199892458437763	0.654807664469048	0.996085501089704
AT1G80550	-0.0846367571947025	3.73239889381658	0.199882757128704	0.654815497727003	0.996085501089704
AT1G33360	-0.0816955389746787	5.06679037867407	0.199819728454287	0.654866395369641	0.996085501089704
AT5G27610	-0.0957522280282336	3.39580299255537	0.199789620259409	0.654890712085983	0.996085501089704
AT1G26660	-0.0855096133747066	3.48770626598887	0.199789552979233	0.654890766426905	0.996085501089704
AT3G54540	-0.0818427551007556	6.19823086901302	0.199749442912463	0.654923164521342	0.996085501089704
AT2G44120	-0.10176844178884	7.07072823777794	0.199744607456694	0.654927070526437	0.996085501089704
AT1G32270	0.198024971866492	-2.0192143655964	0.199676283611251	0.65498226751787	0.996111751996334
AT1G76280	-0.107606204380476	4.11084735219468	0.199550383583482	0.655084008432958	0.996208780807609
AT5G17070	-0.0855721039833387	3.92377891748184	0.199475735330433	0.655144350522092	0.996242845407921
AT4G01100	-0.0828792813815405	7.03998630197472	0.199408472825553	0.65519873392486	0.99626784553307
AT5G22780	0.107906271174745	7.03184867678343	0.199231347505702	0.655341996784466	0.996427981328955
AT1G13810	0.0973256330117185	2.44655195666909	0.199143989692988	0.655412681830221	0.996477752566075
AT2G11773	0.777039948722474	-1.87522503744751	0.199013320584063	0.655518446659381	0.996557474004373
AT3G06290	-0.101510693428503	5.79049207921397	0.198898008378904	0.655611816049186	0.996557474004373
AT5G40230	0.102877742844704	3.79420732454374	0.198895344290563	0.655613973570329	0.996557474004373
AT4G23390	-0.522989991612402	-4.10977217274167	0.198891690227425	0.655616932854155	0.996557474004373
AT3G42050	0.0871951966526711	7.81775306717568	0.198777435098691	0.655709480091504	0.996565970245216
AT2G22750	0.194321480448174	-0.903603061772712	0.198658299737669	0.655806014304674	0.996565970245216
AT5G60840	0.100225641702558	3.65309359851353	0.198654009817574	0.655809491031916	0.996565970245216
AT3G15300	-0.133496510154715	1.08115426876824	0.198575063409775	0.655873480474583	0.996565970245216
AT1G51760	0.258628276790568	7.88319078349812	0.198466948556415	0.655961136931345	0.996565970245216
AT1G10410	0.0928575746892057	5.96402547233391	0.198457867813033	0.655968500643028	0.996565970245216
AT3G13677	-0.11063955659501	1.59944456678441	0.198429659502553	0.655991376475	0.996565970245216
AT5G19770	-0.0969834965296183	7.65008988954585	0.198415329147451	0.656002998576623	0.996565970245216
AT2G22640	0.0943308636791259	3.0166932424222	0.198378179171748	0.656033130025223	0.996565970245216
AT5G14320	-0.136629487003702	6.78586417060974	0.198305947976223	0.656091724683446	0.996565970245216
AT1G09367	-0.186883322894888	-0.548672416920489	0.198281925431188	0.656111214842514	0.996565970245216
AT2G28900	0.138236841777768	7.08331463618178	0.198246531192524	0.656139933750964	0.996565970245216
AT2G39550	0.0784100252129338	4.67928039063976	0.198226474155732	0.656156209407408	0.996565970245216
AT3G24065	-0.4792585153371	-4.48848001006388	0.198219246480536	0.656162074681024	0.996565970245216
AT3G29360	0.123797412739405	7.31885964235573	0.198182573536087	0.656191836827114	0.996565970245216
AT5G02440	-0.120838748384954	1.12033403145369	0.198000773297434	0.656339426631512	0.996672911129609
AT2G42510	-0.107571839170387	1.9036762665597	0.197912471698785	0.656411141281501	0.996672911129609
AT4G16270	-0.0992975260700519	2.10781581443832	0.197853433370462	0.656459100289462	0.996672911129609
AT2G29730	-0.143023343387311	3.55063113100144	0.197716581177758	0.656570303334888	0.996672911129609
AT5G52440	-0.133435616539891	5.57287086688567	0.197704071051248	0.656580471084419	0.996672911129609
AT3G08920	-0.144131864627971	3.430005011765	0.197561905632313	0.656696044744245	0.996672911129609
AT5G19680	0.0845050658717508	4.59910652571582	0.197557291401864	0.656699796726341	0.996672911129609
AT3G48980	-0.0892835133217022	3.94971199419961	0.197535003542357	0.656717920454703	0.996672911129609
AT3G43540	-0.126042314800436	4.65832704534225	0.197514540667953	0.656734561245494	0.996672911129609
AT5G58840	0.156295003045138	0.0273296673303531	0.197499118514564	0.656747103510197	0.996672911129609
AT4G33620	0.0894146572122289	3.84027636450768	0.197453220708951	0.656784433961146	0.996672911129609
AT1G34490	-0.212211939334569	-2.03232204510839	0.197445868823029	0.656790414015523	0.996672911129609
AT2G43795	-0.144929592621674	0.54444632801192	0.197409163557269	0.656820272224816	0.996672911129609
AT2G42760	-0.133889986869991	7.08182989929461	0.197380569464485	0.656843534635063	0.996672911129609
AT5G32440	0.0908263959904712	6.03165786432907	0.197295958589336	0.656912380703539	0.996672911129609
AT3G13275	0.088039519336681	3.013684259871	0.19727903196545	0.656926155658745	0.996672911129609
AT2G26010	-0.218757303075029	3.90095142242173	0.197174541777827	0.657011205866115	0.996672911129609
AT5G16910	-0.0952279157813196	7.50404793259405	0.197091680166068	0.657078670589839	0.996672911129609
AT4G32670	-0.0858286286631716	3.97857891253174	0.197088670205932	0.657081121575295	0.996672911129609
AT4G13235	0.197587708690073	0.707026549770778	0.197026520520192	0.657131734554503	0.996672911129609
AT4G23470	0.117636663242273	7.40208157782981	0.197020906068374	0.657136307278821	0.996672911129609
AT3G46210	-0.0836172425451103	4.02134044622408	0.196995734793521	0.657156809134899	0.996672911129609
AT5G25370	0.143470324912001	1.54442313290514	0.196794627736097	0.657320665985924	0.996672911129609
AT4G13640	-0.0872736918349167	4.67993063912918	0.196642596662812	0.657444603507381	0.996672911129609
AT1G51460	0.105385020424555	1.95293797791419	0.196620453116719	0.657462659969862	0.996672911129609
AT3G52550	0.304059427316195	-2.57666755589248	0.196562430373751	0.657509979097551	0.996672911129609
AT5G09260	-0.0970216468099019	4.10149977474885	0.196546706990544	0.657522803384035	0.996672911129609
AT2G45940	-0.136069605127848	-0.0681074049637707	0.196338040948246	0.65769305347628	0.996672911129609
AT3G44440	-0.12977893250492	-0.294715011926357	0.196219690004308	0.657789663817046	0.996672911129609
AT3G61400	0.216916152101889	1.66191568629042	0.196175583349692	0.657825677167236	0.996672911129609
AT3G47348	0.117559461825824	2.50637294242402	0.196161225056137	0.657837401845573	0.996672911129609
AT1G43560	0.11951655174356	4.55051302145387	0.196089719542677	0.657895799377263	0.996672911129609
AT4G32420	-0.0796218061816796	5.46555007130947	0.196088476726572	0.657896814480018	0.996672911129609
AT5G53160	-0.131790151819615	5.71569398136868	0.196076631601215	0.657906489490936	0.996672911129609
AT3G24200	0.0803537740597084	5.03278365150118	0.196043624250521	0.657933451495449	0.996672911129609
AT5G65250	0.0917998888262191	4.22047038140815	0.196012960292631	0.657958501735673	0.996672911129609
AT5G40320	0.210975093701385	-1.54492316474151	0.195967256348741	0.657995842908713	0.996672911129609
AT5G37660	0.132004094659853	2.58130978048292	0.195911682679274	0.658041254891192	0.996672911129609
AT2G38360	0.151350691854857	4.0078091557165	0.195901733689084	0.658049385513996	0.996672911129609
AT4G26700	-0.11286536695169	5.63977831721222	0.19585847865028	0.658084737741431	0.996672911129609
AT1G03210	0.0850358553205893	4.85913533658739	0.195853405484911	0.658088884331769	0.996672911129609
AT2G28930	-0.0907193081135093	3.67772190204899	0.195818085720063	0.658117754990628	0.996672911129609
AT3G47520	0.106985776792623	6.48585293669065	0.195752660007088	0.658171242719375	0.996672911129609
AT5G56950	-0.107618468738279	6.52409997936495	0.195745915870503	0.65817675688631	0.996672911129609
AT4G27540	0.0948818539680392	3.23732439234557	0.195627196854216	0.658273842989469	0.996672911129609
AT3G47650	-0.157004171729971	5.97253911162077	0.195461077392793	0.658409751396418	0.996672911129609
AT1G52857	-0.359720174590718	-2.77931470098463	0.195447501290981	0.658420861553253	0.996672911129609
AT2G15690	0.135297453504658	2.21441374999539	0.195349921913319	0.658500730319281	0.996672911129609
AT2G04040	-0.235215108576072	6.31418220147912	0.195349330014608	0.658501214861402	0.996672911129609
AT4G38510	0.0877389643371913	7.18370810940998	0.195347637615498	0.658502600303715	0.996672911129609
AT3G58100	0.116847359169608	1.45025923338316	0.195340265978206	0.658508635003081	0.996672911129609
AT2G34355	0.215340964652004	2.73537715130173	0.195334236761398	0.658513570847769	0.996672911129609
AT3G47210	-0.103628891193417	4.2631186539143	0.195331118797469	0.658516123418285	0.996672911129609
AT4G11590	-0.116514263116826	2.51016562485972	0.195262376134147	0.658572406875583	0.996672911129609
AT1G03270	-0.121725446559251	1.37703894751895	0.195082458143272	0.65871977185897	0.996672911129609
AT1G34060	-0.167104465617309	3.5200313515938	0.195028495393785	0.658763986825792	0.996672911129609
AT1G09415	0.100897737885842	3.15066357343956	0.195003804701411	0.65878421985118	0.996672911129609
AT4G17330	0.0957524640490563	7.78284801454039	0.194982890057133	0.658801359755121	0.996672911129609
AT1G01490	-0.0943788476813382	6.44447802077638	0.19489616939768	0.658872440521652	0.996672911129609
AT1G06840	0.078864226239211	6.02893284900969	0.194852880907575	0.658907929091991	0.996672911129609
AT3G12420	-0.333293385386648	-3.40698770336462	0.194837650719331	0.6589204161548	0.996672911129609
AT2G27310	0.189508285870579	7.99882684728829	0.194825196737838	0.658930627469803	0.996672911129609
AT5G25380	-0.169566038076944	-1.39690259569082	0.194814249961349	0.658939603313681	0.996672911129609
AT5G60820	0.143790998656854	2.95216380179337	0.194771258019472	0.65897485760757	0.996672911129609
AT2G38060	-0.135117983293287	2.24933163811432	0.194663416110753	0.659063310694346	0.996672911129609
AT5G62670	-0.0833684128488417	5.72759188779112	0.19462432821868	0.659095378228745	0.996672911129609
AT1G77765	0.157974809110901	-1.80915513664945	0.194613278193384	0.659104444318268	0.996672911129609
AT2G08110	0.249529682202062	-3.33810021095999	0.194547178818737	0.659158682547723	0.996672911129609
