baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G57700	1887.29480455586	0.158523579967104	0.219449767603968	0.722368411221948	0.4700680027872	0.898528496359202
AT1G08173	159.836349617189	1.39127178514933	0.58474962252206	2.37926068109063	0.0173474032843349	0.304972411594971
AT1G57720	52901.0367773175	-0.12221378823818	0.116539588522408	-1.04868903166481	0.294321264022287	0.816779599283592
AT1G57730	144.567669880743	-0.137237454296023	0.336671070742877	-0.407630670473717	0.683544843630029	0.953971045781447
AT1G57750	6.60879799364879	0.580034674133093	0.978354696828646	0.592867470267466	0.553269849644631	NA
AT1G57765	2799.79543853686	0.207956314490516	0.231893815173396	0.89677387184742	0.369839592804796	0.857019989059084
AT1G57770	3454.49206893168	-0.635800249924651	0.357460588261648	-1.77865832151339	0.0752957961641256	0.546834922692384
AT1G57775	5.94431052792164	-1.58625691992889	1.24977028232578	-1.26923878920926	0.204355910359069	NA
AT1G57790	316.805181504585	-0.0120627595202396	0.29811939460832	-0.0404628472296748	0.967724126385551	0.996107930806093
AT1G57800	12.448087071285	-0.914181228495967	0.612282951214335	-1.49306987346762	0.135418897568308	0.66808482115831
AT1G57820	2824.0431471147	-0.296829052963902	0.26343825795819	-1.12674998409309	0.259848202621132	0.796369438894885
AT1G57830	18.2813308425312	0.479434159706222	0.874193766114668	0.548430082997566	0.583396624923785	0.932823384441447
AT1G57835	17.9652216744903	0.430665644164759	0.75033079660346	0.573967703463943	0.565989656496085	0.928792416515613
AT1G57850	544.902796061019	-0.992067650153371	0.268121363310017	-3.70006939359877	0.000215540520459267	0.0287475136762241
AT1G57860	14833.6590112642	-0.340420646044256	0.141621225162324	-2.40374029849036	0.0162282974463785	0.297925947768931
AT1G57870	14218.1136437343	-0.402570217926628	0.119183940594131	-3.37772199777772	0.000730889306267233	0.0580447924060561
AT1G57906	1077.44570426374	-0.532180452291715	0.290661633498375	-1.83092775570839	0.0671113269061563	0.530845850790749
AT1G57943	3861.73625436871	-0.517465449580023	0.255858261660855	-2.02246918360578	0.0431279040822226	0.453318668276009
AT1G57980	21943.6036278653	-0.681003197729103	0.252779444084611	-2.69406082521946	0.00705872818448245	0.202483985412395
AT1G57990	118942.995755368	-0.253492364511226	0.20472058912781	-1.23823581004335	0.215628637052996	0.761443074335824
AT1G58007	126.58463972903	0.037729596763147	0.561225682149359	0.0672271386773531	0.946400880451071	0.994515271165205
AT1G58025	4276.56856912227	-0.0634247900115905	0.197875453402863	-0.320528842364602	0.748567469692342	0.967743548629567
AT1G58030	16578.8939780732	-0.0803487821531094	0.396021350651432	-0.202890026057788	0.839220990207671	0.979174551444646
AT1G58037	140.129439375609	0.00227217556620947	0.324541005904293	0.00700119715189252	0.994413898520839	0.998989114920958
AT1G58050	24.9866687262353	-2.13783597986823	0.514940708694622	-4.15161579531681	3.30136154161273e-05	0.00900407872012555
AT1G58055	21.9024431787375	-0.446245714903011	0.470431088160757	-0.948588913729524	0.342829731666241	0.846462227498832
AT1G58060	7056.04216302071	-0.00983352029054782	0.198660282590572	-0.0494991759918825	0.960521493859725	0.99524603465076
AT1G58070	1314.27114735786	0.124358755860264	0.284942234917842	0.436434970393632	0.662521171172529	0.9486629478474
AT1G58080	13839.9572657288	0.369298150081768	0.303751387091689	1.21579082689191	0.224064614073479	0.769439021049603
AT1G58090	142.311024581837	-0.577327580443254	0.403382139433484	-1.43121750817739	0.152367887246073	0.690729053334867
AT1G58100	5389.60939778976	0.0693032513180979	0.169925609501052	0.407844653443299	0.683387728307244	0.953971045781447
AT1G58110	4839.34660141027	-0.0262133323685692	0.24633249042018	-0.106414433288341	0.915253541991809	0.991062470494981
AT1G58120	637.388065807425	-1.14563426770288	0.450224993268126	-2.54458167545713	0.0109408721715544	0.25316509158837
AT1G58150	406.648840252117	0.123288775554515	0.316510084801288	0.389525583780114	0.696887388991249	0.958219656113156
AT1G58160	277.344138105407	-0.459768794266438	0.204536244100728	-2.24785976826687	0.0245851332712047	0.354898739956843
AT1G58170	166.200104528458	0.159743147597596	0.520551087533992	0.30687314160527	0.758939933234685	0.970140600507631
AT1G58180	6386.69458375424	-0.263541992499814	0.381169547103155	-0.691403587990444	0.489311949924844	0.902972282635976
AT1G58190	3570.70477997614	0.0614148955719452	0.294638275253064	0.208441674861137	0.834884119028006	0.978928144660264
AT1G58200	10045.0074557566	-0.055074328325922	0.145362099609533	-0.378876808149173	0.704779346955517	0.960752872378856
AT1G58210	807.765184914077	-0.0207235387546333	0.175103573433782	-0.118350176117167	0.905790201932045	0.989434442764578
AT1G58215	572.747701039015	-0.256023813094015	0.231020439070784	-1.10823013809428	0.267762438106093	0.802817435945531
AT1G58220	1040.41925038194	0.128566204868383	0.244344391004318	0.526168021864318	0.598771470320895	0.936238787425383
AT1G58225	178.904191601466	1.16678910560044	0.633083862097144	1.84302455876122	0.0653254248683166	0.526541774772982
AT1G58230	10439.2745048614	0.1878160562499	0.180158710152164	1.04250333548274	0.297178379854604	0.818704164029851
AT1G58235	3472.32557062608	-0.330855548847807	0.226802578651461	-1.45878213032247	0.144625082471134	0.679277707606561
AT1G58250	14362.7669811706	0.186931904497037	0.188359609953193	0.992420320595742	0.320992530354471	0.834968102482138
AT1G58260	9.85916430737453	0.482827157831755	1.34426233034917	0.359176290915139	0.719463211959471	0.963662439156197
AT1G58265	51.8458669838369	0.654186908988755	0.528838088587176	1.23702683885054	0.216077118832453	0.761665814109875
AT1G58270	29371.2640831286	-0.256177775108384	0.243291371915522	-1.05296695518383	0.292356137318156	0.815360000284916
AT1G08213	12.6538476578947	1.02084610417674	0.860530506521336	1.18629856401427	0.235504413536175	0.776133269222406
AT1G08217	7.08400220522013	0.202441416590906	1.20890632993268	0.167458314658821	0.867009444414081	NA
AT1G58280	7340.11335624181	0.337493242435685	0.275208477286375	1.22631848322208	0.220078848490539	0.765577558864114
AT1G58290	26787.0243612368	0.0469418958343686	0.275522530415997	0.170374073450521	0.864715960423355	0.984742880575378
AT1G58300	525.599830926594	0.501973036144939	0.691889278233841	0.725510644457891	0.468138817080344	0.897580678616792
AT1G58310	16.8269060857293	0.626412661726804	0.746237397399203	0.839428128247105	0.401229104942408	0.87277649280099
AT1G58320	286.509840177016	0.501932038063566	0.481097402373513	1.04330648136378	0.296806370242403	0.818533060489058
AT1G58330	53.0418843765878	0.12386234975217	0.748846156996722	0.165404267077933	0.868625795294279	0.984858340235726
AT1G58340	1081.37409136838	-0.426109555292065	0.280656958549083	-1.51825758212065	0.128949476458974	0.658958774452636
AT1G58350	5006.68014277666	0.066881084647983	0.126080047786518	0.530465254591496	0.595789393071345	0.934944922313445
AT1G58360	17003.6967998527	-0.00942997573283454	0.478664036535028	-0.019700614654689	0.984282200452186	0.998545210924754
AT1G58370	2498.50173449096	0.278619599109183	0.377768307823997	0.737540956556347	0.460793446082444	0.894686147449084
AT1G58380	7148.82286292348	0.111536389594564	0.199366037811894	0.559455315552797	0.575851019020982	0.931346170318617
AT1G58390	136.242554976028	-0.0366252645302396	0.330601293999619	-0.110783790611182	0.911787799440206	0.990886668497413
AT1G58400	2701.14762102431	-0.0826929006323646	0.175333895692777	-0.471631000415689	0.637190195289831	0.943705559218139
AT1G58410	2653.93397225059	-0.511975583282773	0.172102160973321	-2.97483529775166	0.00293145894383949	0.127414476493131
AT1G58420	3954.22119004394	-0.459214931560204	0.201459104412235	-2.27944491712093	0.0226406308214206	0.343109326866031
AT1G58430	19.1662824780923	-0.708082253202611	0.662712585091218	-1.06846055006658	0.285312816462984	0.811445341802454
AT1G58440	5245.99005893997	0.252974705800697	0.199465481439861	1.26826307977989	0.204704017055225	0.751000743505972
AT1G58450	10.9403708272484	-0.812349847184805	0.757072672625062	-1.07301435721894	0.283264674451174	0.810408841597018
AT1G58460	8.3048757559217	0.826451659216281	0.779920724904428	1.05966110763059	0.289298802465515	0.813522004672157
AT1G58470	586.665903565115	-0.294431870725386	0.285162695064259	-1.0325048676477	0.301835668532432	0.822290480360826
AT1G58520	1916.45664874797	0.0623431852421931	0.325509225784587	0.191525094540485	0.848114221829984	0.981959471397192
AT1G58590	618.057747246157	0.356816663285248	0.472040180631942	0.755903158090401	0.449707260358307	0.889628237485711
AT1G58602	100417.476099166	0.475788822997735	0.33194383271339	1.4333413550977	0.151760308999314	0.689612633706406
AT1G58643	16.6695159861549	-0.180757807261781	1.22469067410494	-0.147594662949391	0.882662667318632	0.986131774742929
AT1G58807	25.7755027041268	0.109841685323293	0.553657089769467	0.198392989727684	0.842737601826761	0.980444058082217
AT1G58848	559.418500969646	0.134777147561242	0.472182556814278	0.285434405858948	0.775311351322896	0.972520568943526
AT1G59124	14.4540353565437	0.725896258839178	0.806532162771508	0.900021465163598	0.368108827677019	0.855572554432311
AT1G59171	147.890268104825	0.186016942706768	0.379831150845447	0.489735879463078	0.624320809153758	0.941644314447327
AT1G59218	255.954224853945	0.0895396938600442	0.337453158193653	0.265339623251238	0.790747843128806	0.973711167219705
AT1G59510	260.353443456412	0.129019484970243	0.260686285126542	0.494922411846924	0.620654889824337	0.940910326404879
AT1G59520	4982.50596812311	0.109905688235131	0.0957626974506998	1.14768789059761	0.251097431953423	0.789080119881965
AT1G59540	882.89556797907	-0.228935346223375	0.2934487664973	-0.780154399543134	0.435299999519806	0.88424230972028
AT1G59550	54.3356356591488	-0.197604349193956	0.35116181356168	-0.562715937674833	0.573628329817329	0.931262101821553
AT1G59560	865.965414419446	0.0480543323465942	0.125670368145941	0.382383954591337	0.702176590150593	0.959445905778235
AT1G59580	6172.34406589746	0.304992490123148	0.166486579803203	1.8319343846433	0.0669611969634994	0.530147248943939
AT1G59590	10398.2560997532	-0.34162912831267	0.163703896340902	-2.08687230999836	0.0368996785123046	0.421235859716109
AT1G59600	2391.37234420338	-0.110336084912715	0.201196710615655	-0.548399049741374	0.583417928794691	0.932823384441447
AT1G59610	21174.6970755632	0.0614143359600019	0.110562155844771	0.555473394044772	0.578570903564922	0.931448274250038
AT1G08257	29.6189355090901	-0.181416999728173	0.59380644272715	-0.305515377864523	0.759973659651142	0.970254237977922
AT1G59620	3519.06377572668	0.466693189965566	0.2282908240051	2.04429237136198	0.0409246724242949	0.442822853721418
AT1G59630	332.866298031569	0.490633599628996	0.288387779487519	1.70129816353827	0.0888870126614681	0.584953506434147
AT1G59640	895.702145347706	-0.17576230072343	0.18699148626038	-0.93994814543955	0.347244159737976	0.847635641069414
AT1G59650	2996.31457117573	0.0767212716040273	0.132996811182828	0.576865497162634	0.56403031991825	0.928064731721353
AT1G59660	8315.7908537626	-0.524645906744567	0.175155306471601	-2.99531836809997	0.00274158525240857	0.123112967067583
AT1G59670	87.0947946165603	-0.352588605719557	0.386186533700891	-0.913000777993577	0.361242132365771	0.85249571082566
AT1G59690	15.1195634334271	-0.030364006297433	0.613344141856173	-0.049505659588664	0.960516327032462	0.99524603465076
AT1G59700	2220.20447656178	-0.0430169509699972	0.26744608479927	-0.160843450007067	0.872216702581362	0.984858340235726
AT1G59710	3196.41525221341	0.292098029409668	0.238214124444989	1.2261994543364	0.220123626596728	0.765577558864114
AT1G59720	685.559357645498	0.144668956259356	0.269554507125999	0.536696484142751	0.59147728502196	0.934595401481289
AT1G59725	265.678288626088	0.302603659854555	0.386950498879393	0.782021629978237	0.434201861946607	0.884077178762857
AT1G59730	337.601033402835	-0.660233830320869	0.490701655268909	-1.3454893074674	0.178467271995583	0.72442034520915
AT1G59740	9072.44609025332	-0.709519336100766	0.414586494564127	-1.71139037427332	0.0870090729272829	0.579834408139877
AT1G59750	10478.1598156454	-0.0159308623545012	0.117830996658971	-0.135200947171894	0.892452998235897	0.987265372333293
AT1G59760	6924.22240394414	0.0259612258954598	0.117909144188058	0.220179919668089	0.8257310346874	0.977893901266375
AT1G59780	1225.55342095094	-0.415588963468328	0.32550315537858	-1.27675863229336	0.201687474388695	0.746282434302512
AT1G59810	33.0358346045623	-0.512818252237818	0.458773499574716	-1.11780269068114	0.263651272101614	0.799826852864095
AT1G59820	21645.5195124486	0.0955629763430444	0.144895296989966	0.659531250000902	0.509554685683427	0.911595382431398
AT1G59830	8191.4404251418	-0.106784006434658	0.151665204771649	-0.704077158603615	0.481384723875951	0.901247290349752
AT1G59840	1435.80795986013	0.0690353039935594	0.374872617379359	0.184156699617507	0.853890527153545	0.982917412731058
AT1G59850	269.457168621506	0.107116566121279	0.234168072564822	0.457434546682819	0.647358738026948	0.945691592295001
AT1G08273	14.5937105799881	0.387919341082446	0.663386455465814	0.584756197366221	0.558711661020455	0.925540852846205
AT1G59860	4953.98006281407	-0.652549794999887	0.348082277652703	-1.87469985372529	0.0608340270399702	0.513903057832932
AT1G59865	2898.95508353578	-0.527733634848658	0.426974543574058	-1.23598383742314	0.216464571529521	0.761933092570825
AT1G59870	1376237.55177911	-0.0849785602642309	0.17986918366798	-0.472446466544779	0.636608144198221	0.943705559218139
AT1G59880	76.1397867323577	-0.473589770484042	0.557314328437963	-0.849771388098735	0.395452199900931	0.870522076269885
AT1G59885	60.6930686609048	-0.222922003752266	0.379367470713885	-0.587614966915262	0.556790762684099	0.924740533331428
AT1G59890	9751.72342948032	-0.0167387415933099	0.195547813531548	-0.085599226557496	0.931785013322141	0.992668601545146
AT1G59900	25266.2509796422	-0.0273719080415391	0.137271378656246	-0.199399964577347	0.841949888189466	0.980103717562575
AT1G59910	23012.9721585169	-0.512223840817134	0.218271728760516	-2.34672554125934	0.0189391998677454	0.316444514153867
AT1G59920	17.7043038588342	0.162167093615236	1.79398685877999	0.0903948057487552	0.92797348420834	0.99190168528351
AT1G59930	152.337659612274	0.279207008038945	2.61126988796677	0.106923841662474	NA	NA
AT1G59940	3127.02376194415	-0.67341468832501	0.333372416947256	-2.02000721742841	0.0433826388974475	0.453574895679467
AT1G59950	1892.03924907921	-0.317643784085394	0.73237969209219	-0.433714625781036	0.664495684448632	0.949224050959615
AT1G59960	7497.1174038646	0.406246779647115	0.389348758940002	1.04340073088487	0.296762735179653	0.818533060489058
AT1G59970	1005.01295154738	0.194155374010371	0.42119994949112	0.460957733363792	0.644828929601093	0.945202984366283
AT1G08283	142.83723041103	0.0402390200182903	0.308948611862125	0.130245026108898	0.896372572267485	0.987827053695347
AT1G59980	1225.42545492362	-0.328276099478373	0.113500432971204	-2.89228940264625	0.00382445483334969	0.147095735899732
AT1G08293	66.7561768396674	-0.0566681841554891	0.36609235653672	-0.154792043984685	0.876985263591425	0.985284045029762
AT1G59990	5642.59547633364	0.275423373179318	0.151726113152431	1.81526678207736	0.0694829212061745	0.535081868069089
AT1G60000	3324.75253830359	0.124379547774749	0.367039180765373	0.338872671618832	0.734705652527094	0.965708579136424
AT1G60010	2811.81304818127	-0.0776229203348231	0.163454933609423	-0.474888818714421	0.634866221476488	0.943705559218139
AT1G60030	308.874054614465	0.147660877523319	0.25574655199269	0.577371919084717	0.563688239517775	0.927916453907739
AT1G60050	90.4313463000662	-0.545461574100269	0.281259819254012	-1.9393512217529	0.0524585857549042	0.486088905441208
AT1G60060	449.148324151368	0.180364605013907	0.25420695029068	0.709518779119389	0.478002602120127	0.90047712817867
AT1G60070	14004.2081859123	0.104765008992162	0.157973058002783	0.66318276240697	0.50721351000573	0.909810239600654
AT1G60080	1384.80467301013	0.101018425710097	0.159702404793393	0.632541669242768	0.527032989040149	0.917239142815905
AT1G60095	2328.43148177426	0.330199762102544	0.577370057411791	0.571903163081835	0.567387581013509	0.928792416515613
AT1G60110	746.744720309973	0.644806926249756	0.280534162874693	2.29849698034023	0.0215335195534399	0.335876080976
AT1G60130	358.319880203264	-0.104540867910184	0.357747431063934	-0.292219758501917	0.770118605522872	0.971504023060247
AT1G60140	11825.0249375159	0.0946583353352262	0.197175163033128	0.480072306669387	0.631175979178721	0.943003576592907
AT1G60160	2951.34059560255	-0.133781767288036	0.465652174576613	-0.287299779947715	0.773882791135504	0.972238067754375
AT1G60170	8952.92623939306	-0.0435661418250952	0.116565158335738	-0.373749261332561	0.708590871676658	0.96189668789829
AT1G60190	5553.82846257814	-0.726035385554475	0.317346573149301	-2.28783118200838	0.0221473541864953	0.33995387561171
AT1G60200	26809.1516689638	-0.232960497782701	0.26451849178332	-0.88069645419546	0.37848213647747	0.861122413107166
AT1G60220	6837.09523909307	0.158948681427514	0.120198805487345	1.32238153934274	0.186041132967588	0.731809421637808
AT1G60230	2178.11676025572	0.159918841587509	0.222664698004154	0.718204740225706	0.472631055618787	0.899321337797752
AT1G60250	49.270670644111	-0.45484395691426	0.412653245062466	-1.10224253015485	0.270356246689732	0.805124946599011
AT1G60260	4250.71564702396	0.0052988959610908	0.336153258080141	0.0157633336394066	0.987423200317321	0.998718017585101
AT1G60270	1241.17960462499	-0.107712672675788	0.264718659751514	-0.406894900332663	0.684085181647471	0.953971045781447
AT1G60350	7.49776066926447	-0.209700399070235	1.26758507068878	-0.165432998478191	0.868603182460858	0.984858340235726
AT1G60360	121.439555699074	0.26693844100177	0.474860204334578	0.562141107140849	0.574019882859366	0.931262101821553
AT1G60380	47.9785917520204	-0.565617370480643	0.47791070881332	-1.18352102191873	0.236602720166639	0.777128490248632
AT1G60390	1969.97037719881	-0.0397497440234893	0.411399914192928	-0.0966206910895185	0.923027624259981	0.991211710689603
AT1G60410	10.5279036577772	-1.70271959368755	1.13800672468913	-1.4962298172295	0.1345937769413	0.667915448706023
AT1G60420	7556.6977473537	0.215165216089393	0.210650183309824	1.0214337946857	0.307048960908509	0.825653340279741
AT1G60430	1751.02303002863	-0.00432388985211503	0.151665398357472	-0.0285094022693544	0.977255869151882	0.998363074965143
AT1G60440	4016.26662677094	0.218254418564752	0.163695339862342	1.33329646860009	0.182434532124231	0.728012243500092
AT1G60450	16.1095424385855	0.87323507401402	1.04461485454927	0.835939743926769	0.403188802181156	0.873618321651295
AT1G60460	103.842874966589	0.172163553833901	0.25063064174439	0.68692141007038	0.492132254272921	0.904101847068786
AT1G60470	991.063670337941	1.2001959485796	0.604107465384985	1.98672590118504	0.0469527799036713	0.466644256354332
AT1G60490	9900.42170881931	0.187427639262739	0.128911695226925	1.4539226943902	0.145967740084864	0.681152702526632
AT1G60500	94.9291897285741	-0.180358884743489	0.264403061569186	-0.682136143481436	0.495152868067646	0.905748361895745
AT1G60505	1203.45877140112	0.198971250840492	0.231320864388166	0.860152634163642	0.389704910504596	0.867430540847211
AT1G60525	205.198740633064	-0.0302784998295371	0.331942060106748	-0.0912162195408438	0.927320787350689	0.991832564735572
AT1G60545	1396.88965914696	0.0244034930725347	0.247515922541489	0.0985936291369056	0.921460928587542	0.991082606521889
AT1G60550	3039.84907215261	0.0876727132835814	0.311031080826797	0.281877660105626	0.778037319890765	0.972975173193743
AT1G60560	814.161719014107	0.164335236175238	0.154059808096751	1.06669765596511	0.286108385961249	0.811797563680727
AT1G60590	81.3356331179076	-0.714196235518774	0.651781375299442	-1.09576042302629	0.273183632435728	0.80675864182299
AT1G60600	1627.85846931317	0.170992913379823	0.371412216543639	0.460385807906596	0.645239319655553	0.945258804904649
AT1G60610	1686.51922744657	-0.229204984963474	0.192463416089443	-1.19090157298754	0.233692226968508	0.775183501726539
AT1G60620	1626.2308633959	0.0886372012737424	0.147618145365148	0.600449226986898	0.548206888885767	0.92213110205075
AT1G60630	710.253976768249	0.0830386897868263	0.288043475893535	0.288285265025473	0.773128385405359	0.972105694740203
AT1G60640	5994.06475943816	-0.0791023939660157	0.25653038301397	-0.308354874134765	0.757812315275802	0.970071091145108
AT1G60650	2899.02087024289	0.00673104118286946	0.155374866032601	0.0433212999936368	0.965445412219981	0.995648440092629
AT1G60660	1313.75357248128	0.0989367227387424	0.192067484037664	0.515114378857285	0.606473095464187	0.939008257037144
AT1G60670	3117.20001477385	-0.146774817154994	0.111475658010812	-1.31665351677725	0.187954791317	0.73315865169228
AT1G08333	9.96821975892158	-0.395194462389642	0.720487333410251	-0.548509937737678	0.583341807493919	0.932817602922505
AT1G60680	6179.02121867505	-0.291012105807792	0.274459749349591	-1.06030886677346	0.28900410670699	0.813161800948886
AT1G60690	1058.79765281133	-0.388577092967917	0.192211073987546	-2.02161657445967	0.0432159784257088	0.453574895679467
AT1G60700	1121.20229160402	-0.136799154934076	0.140645923325709	-0.972649272011075	0.330727645290617	0.839577056133866
AT1G60710	14470.7765974632	0.0633116168104971	0.332202350386641	0.1905814836554	0.848853498189451	0.982121348215264
AT1G60720	750.076796435061	-0.576728749706574	0.559656488122942	-1.03050489353012	0.302773056282048	0.823348815149305
AT1G60730	14723.3788213219	0.200891185677108	0.581744857209374	0.345325245573776	0.729849869454065	0.964830142081555
AT1G60740	48.1656014618959	0.604775607180729	0.506507526435315	1.19401109680838	0.232473627327512	0.775141135299527
AT1G60750	527.144643070838	1.49220326276595	0.555730074734591	2.6851223833416	0.007250325234194	0.204309820393485
AT1G60760	199.209313364481	-0.302676406928111	0.247222892215173	-1.22430574376047	0.22083691098867	0.765919201597179
AT1G60770	4114.96705409117	0.0151419738578285	0.222757247890282	0.0679752241565068	0.94580535691414	0.994404621485035
AT1G60780	16617.330965329	0.0772608232888935	0.19641069869299	0.39336361920722	0.694050936020065	0.957504923697368
AT1G60783	14.2785818250523	-1.29019104502927	0.749368539292436	-1.72170431153606	0.0851230959108196	0.575709798698542
AT1G60787	237.289266186337	-0.871635909893059	0.274188019867726	-3.17897153316018	0.00147798605606751	0.0864319527469846
AT1G60790	1006.31572478937	0.129081638681227	0.198653171703436	0.649783930326214	0.515831800476801	0.914338213002093
AT1G60800	9854.97990184005	-0.324843588043319	0.376145312883492	-0.863611952394411	0.387801096010749	0.86634051063141
AT1G60810	5880.80021798149	-0.0792947523352522	0.298530106825928	-0.265617271163504	0.790533982817761	0.973711167219705
AT1G60830	8.02862198294519	-0.0816187191370901	1.08932964555282	-0.0749256384146873	0.940273877383283	0.993915588904818
AT1G60850	2810.33271043592	0.0100019210059318	0.168068613682265	0.0595109389361688	0.952545152909376	0.994519753682741
AT1G60860	5179.84679692678	-0.362145131931556	0.151531733767883	-2.38989631364142	0.0168531299694494	0.302296580547854
AT1G60870	5267.05232813971	0.262449694277581	0.263093406194407	0.997553295135224	0.3184960182841	0.833636607506216
AT1G60880	126.395439516303	-0.230130254318786	0.248030297381298	-0.927831223638804	0.353495124822302	0.849512474754629
AT1G60890	3562.89766801062	0.124754117997321	0.134575917266741	0.92701666487658	0.353917881856965	0.849541286144453
AT1G60900	17505.6059770423	-0.0992832176033879	0.192490753211261	-0.515781750276718	0.606006850102982	0.938839718483903
AT1G60920	44.9928674010329	-0.456791637266271	0.386805696837817	-1.18093306536227	0.23762931460843	0.778215590453037
AT1G60930	1460.14124513878	-0.133175109195594	0.143135621149925	-0.930412067420323	0.35215777289396	0.8489729861196
AT1G60940	13568.2167198277	0.155829324623676	0.179953173986859	0.865943740648083	0.386521014581684	0.865406478429179
AT1G60950	45920.9632934932	-0.127982210155917	0.37641174550169	-0.340005888990895	0.733852093084548	0.965524720112694
AT1G60960	2208.49071567582	0.469586953559974	0.187275846760435	2.50746138214328	0.0121601868484074	0.26391880130245
AT1G60970	87.601212519907	-0.0942128521791874	0.322605551609925	-0.292037293558742	0.77025811006637	0.971504023060247
AT1G60980	12.0330757508628	-1.08585125368636	0.924486966963241	-1.17454468531143	0.240176924441869	0.780866303025629
AT1G60987	62.0110813641631	-0.380657043929548	0.384779673967606	-0.98928573852265	0.322523359680926	0.83526828502577
AT1G60990	3507.3242885789	-0.0803181198448722	0.256058523228928	-0.313670948469324	0.753770967710352	0.968892035675646
AT1G60989	1238.99979544477	-0.100502507647471	0.333189084541815	-0.301638055717453	0.762927994151982	0.970640857698882
AT1G60995	5260.44449595171	0.00925435385437332	0.110348490457265	0.0838647979326663	0.933163928107327	0.993016536138253
AT1G61000	1055.83206126845	-0.260800477581063	0.168906254065087	-1.5440545942163	0.122575107390078	0.650053918414867
AT1G61010	4173.43547595933	0.083836704260366	0.10530213180027	0.79615391281329	0.425942581300968	0.881296808934887
AT1G61030	3969.76904697151	0.0505750816026364	0.156989252147963	0.322156331791231	0.747334264512141	0.967140670933053
AT1G61040	5050.26692094568	-0.0414133286484646	0.159229545622754	-0.260085705115186	0.794797664257967	0.974749424073369
AT1G61050	311.656206910354	0.338604375734455	0.365798899619321	0.925657174165459	0.354624170519005	0.84983121416669
AT1G61060	8.1208556465044	-0.534905710116604	0.892611686596572	-0.599259138266652	0.549000091924426	0.922505150219251
AT1G61065	824.832687685887	0.100638663050829	0.196231137387269	0.51285776758362	0.60805081725362	0.939008257037144
AT1G61080	177.875285069227	1.60486448352559	0.64246223090388	2.49799039745529	0.012489957705455	0.266025092890891
AT1G61097	36.6529352349448	-0.204551680476176	0.615474366976321	-0.332348009034218	0.739626492114441	0.966086870009323
AT1G61100	17481.6363113826	0.380405011899882	0.123117187221072	3.08977991201844	0.00200304863410193	0.10046870254206
AT1G61120	7689.25590214886	-0.114313172370568	1.39725711646994	-0.0818125533397685	0.93479577341895	0.993338387638336
AT1G61130	102.722909820011	0.017610595197518	0.698352040927661	0.0252173605365638	0.979881589653671	0.998545210924754
AT1G61140	12172.7316201939	0.118955630357348	0.181817747092967	0.654257531287767	0.512945901890538	0.913540964957826
AT1G61150	7361.90163947895	-0.0215840263027429	0.183173948672049	-0.117833493568382	0.906199590380081	0.989464223153164
AT1G61170	532.103608569054	0.0737669794303088	0.257767222377419	0.286176724681853	0.774742769604325	0.972412080728533
AT1G61180	5481.59986114612	0.158826633644791	0.155092478702216	1.02407695701185	0.305798927306624	0.825540581039268
AT1G61190	10775.1527339045	0.420744644505089	0.176174172709494	2.38823113532587	0.0169296906736046	0.302296580547854
AT1G61210	6794.204676799	0.0313854923797278	0.110963482228386	0.282845236553859	0.77729547583344	0.972720222800942
AT1G61215	387.020718606119	-0.0129135862579011	0.162359057804595	-0.0795372086566496	0.936605337115917	0.99344697258872
AT1G61224	6.90134669424836	-3.69615590701056	1.46567466720189	-2.52181196122252	0.0116752100242967	NA
AT1G61226	27.6327196742383	-1.83319136867267	0.819868048850347	-2.23595903175303	0.0253544548778485	0.359558808802082
AT1G61230	232.012015587098	-1.12364228635994	0.457655881363727	-2.4552121629284	0.0140801460894069	0.281942598464226
AT1G61240	2729.47604191203	0.269581925997441	0.143010550638173	1.8850492134633	0.0594231937980032	0.508148288340452
AT1G61250	18583.77454884	0.290594143269954	0.211536070927429	1.3737332928418	0.169524497084829	0.712907182870837
AT1G61255	377.967639801293	0.0555796481738511	0.337826229845423	0.164521411493957	0.869320692467391	0.984858340235726
AT1G61260	2900.18926346073	0.331239205698433	0.414709624066193	0.798725629877264	0.424449521985741	0.880341016460995
AT1G61270	35.3538988111829	0.103389791661602	0.601989986163476	0.171746696852073	0.863636672445578	0.984505822732734
AT1G61275	228.727292942849	0.108390161240916	0.261142531654128	0.415061309830886	0.678097021715881	0.952666866315017
AT1G61280	704.977680590317	-0.165065655857881	0.219105829172041	-0.753360403425288	0.451233370300553	0.890075810166165
AT1G61290	1054.68016937004	-0.43945450733588	0.256021765363311	-1.71647323309511	0.086075462955675	0.578734313112568
AT1G61300	2956.2551281122	0.127324428495223	0.339481167564702	0.375055940241385	0.707618863763517	0.961541032081699
AT1G61310	1123.38854185186	0.112454417946804	0.157552794265488	0.713757051857234	0.475377421163164	0.90002975059892
AT1G61340	32275.971402445	-0.580370217516515	0.294317783728196	-1.97191691974852	0.0486190914614947	0.473690966450481
AT1G61350	1675.4762845524	0.1234386706308	0.116590592473545	1.05873611251103	0.289719976556193	0.813752288698548
AT1G61360	26636.2053279554	-0.0154954230650351	0.258389566638495	-0.0599692288919478	0.952180142352964	0.994519753682741
AT1G61370	9667.93889355804	0.0397819531550531	0.258108396554904	0.154128860920612	0.877508132448115	0.985284045029762
